id,curva_id,indicador_codigo,sexo_codigo,edad_meses,l,m,s,stdev,sd5neg,sd4neg,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3,sd4
230,4,HFA,F,46,1.000000,101.533700,0.041640,,,,88.900,93.100,97.300,101.500,105.800,110.000,114.200,
231,4,HFA,F,47,1.000000,102.136000,0.041790,,,,89.300,93.600,97.900,102.100,106.400,110.700,114.900,
232,4,HFA,F,48,1.000000,102.731200,0.041930,,,,89.800,94.100,98.400,102.700,107.000,111.300,115.700,
233,4,HFA,F,49,1.000000,103.319700,0.042060,,,,90.300,94.600,99.000,103.300,107.700,112.000,116.400,
234,4,HFA,F,50,1.000000,103.902100,0.042200,,,,90.700,95.100,99.500,103.900,108.300,112.700,117.100,
235,4,HFA,F,51,1.000000,104.478600,0.042330,,,,91.200,95.600,100.100,104.500,108.900,113.300,117.700,
236,4,HFA,F,52,1.000000,105.049400,0.042460,,,,91.700,96.100,100.600,105.000,109.500,114.000,118.400,
237,4,HFA,F,53,1.000000,105.614800,0.042590,,,,92.100,96.600,101.100,105.600,110.100,114.600,119.100,
238,4,HFA,F,54,1.000000,106.174800,0.042720,,,,92.600,97.100,101.600,106.200,110.700,115.200,119.800,
239,4,HFA,F,55,1.000000,106.729500,0.042850,,,,93.000,97.600,102.200,106.700,111.300,115.900,120.400,
240,4,HFA,F,56,1.000000,107.278800,0.042980,,,,93.400,98.100,102.700,107.300,111.900,116.500,121.100,
241,4,HFA,F,57,1.000000,107.822700,0.043100,,,,93.900,98.500,103.200,107.800,112.500,117.100,121.800,
242,4,HFA,F,58,1.000000,108.361300,0.043220,,,,94.300,99.000,103.700,108.400,113.000,117.700,122.400,
243,4,HFA,F,59,1.000000,108.894800,0.043340,,,,94.700,99.500,104.200,108.900,113.600,118.300,123.100,
244,4,HFA,F,60,1.000000,109.423300,0.043470,,,,95.200,99.900,104.700,109.400,114.200,118.900,123.700,
245,5,WFA,M,0,0.348700,3.346400,0.146020,,,,2.100,2.500,2.900,3.300,3.900,4.400,5.000,
246,5,WFA,M,1,0.229700,4.470900,0.133950,,,,2.900,3.400,3.900,4.500,5.100,5.800,6.600,
247,5,WFA,M,2,0.197000,5.567500,0.123850,,,,3.800,4.300,4.900,5.600,6.300,7.100,8.000,
248,5,WFA,M,3,0.173800,6.376200,0.117270,,,,4.400,5.000,5.700,6.400,7.200,8.000,9.000,
249,5,WFA,M,4,0.155300,7.002300,0.113160,,,,4.900,5.600,6.200,7.000,7.800,8.700,9.700,
250,5,WFA,M,5,0.139500,7.510500,0.110800,,,,5.300,6.000,6.700,7.500,8.400,9.300,10.400,
251,5,WFA,M,6,0.125700,7.934000,0.109580,,,,5.700,6.400,7.100,7.900,8.800,9.800,10.900,
252,5,WFA,M,7,0.113400,8.297000,0.109020,,,,5.900,6.700,7.400,8.300,9.200,10.300,11.400,
253,5,WFA,M,8,0.102100,8.615100,0.108820,,,,6.200,6.900,7.700,8.600,9.600,10.700,11.900,
254,5,WFA,M,9,0.091700,8.901400,0.108810,,,,6.400,7.100,8.000,8.900,9.900,11.000,12.300,
255,5,WFA,M,10,0.082000,9.164900,0.108910,,,,6.600,7.400,8.200,9.200,10.200,11.400,12.700,
256,5,WFA,M,11,0.073000,9.412200,0.109060,,,,6.800,7.600,8.400,9.400,10.500,11.700,13.000,
257,5,WFA,M,12,0.064400,9.647900,0.109250,,,,6.900,7.700,8.600,9.600,10.800,12.000,13.300,
258,5,WFA,M,13,0.056300,9.874900,0.109490,,,,7.100,7.900,8.800,9.900,11.000,12.300,13.700,
259,5,WFA,M,14,0.048700,10.095300,0.109760,,,,7.200,8.100,9.000,10.100,11.300,12.600,14.000,
260,5,WFA,M,15,0.041300,10.310800,0.110070,,,,7.400,8.300,9.200,10.300,11.500,12.800,14.300,
261,5,WFA,M,16,0.034300,10.522800,0.110410,,,,7.500,8.400,9.400,10.500,11.700,13.100,14.600,
262,5,WFA,M,17,0.027500,10.731900,0.110790,,,,7.700,8.600,9.600,10.700,12.000,13.400,14.900,
263,5,WFA,M,18,0.021100,10.938500,0.111190,,,,7.800,8.800,9.800,10.900,12.200,13.700,15.300,
264,5,WFA,M,19,0.014800,11.143000,0.111640,,,,8.000,8.900,10.000,11.100,12.500,13.900,15.600,
265,5,WFA,M,20,0.008700,11.346200,0.112110,,,,8.100,9.100,10.100,11.300,12.700,14.200,15.900,
266,5,WFA,M,21,0.002900,11.548600,0.112610,,,,8.200,9.200,10.300,11.500,12.900,14.500,16.200,
267,5,WFA,M,22,-0.002800,11.750400,0.113140,,,,8.400,9.400,10.500,11.800,13.200,14.700,16.500,
268,5,WFA,M,23,-0.008300,11.951400,0.113690,,,,8.500,9.500,10.700,12.000,13.400,15.000,16.800,
269,5,WFA,M,24,-0.013700,12.151500,0.114260,,,,8.600,9.700,10.800,12.200,13.600,15.300,17.100,
270,5,WFA,M,25,-0.018900,12.350200,0.114850,,,,8.800,9.800,11.000,12.400,13.900,15.500,17.500,
271,5,WFA,M,26,-0.024000,12.546600,0.115440,,,,8.900,10.000,11.200,12.500,14.100,15.800,17.800,
272,5,WFA,M,27,-0.028900,12.740100,0.116040,,,,9.000,10.100,11.300,12.700,14.300,16.100,18.100,
273,5,WFA,M,28,-0.033700,12.930300,0.116640,,,,9.100,10.200,11.500,12.900,14.500,16.300,18.400,
274,5,WFA,M,29,-0.038500,13.116900,0.117230,,,,9.200,10.400,11.700,13.100,14.800,16.600,18.700,
275,5,WFA,M,30,-0.043100,13.300000,0.117810,,,,9.400,10.500,11.800,13.300,15.000,16.900,19.000,
276,5,WFA,M,31,-0.047600,13.479800,0.118390,,,,9.500,10.700,12.000,13.500,15.200,17.100,19.300,
277,5,WFA,M,32,-0.052000,13.656700,0.118960,,,,9.600,10.800,12.100,13.700,15.400,17.400,19.600,
278,5,WFA,M,33,-0.056400,13.830900,0.119530,,,,9.700,10.900,12.300,13.800,15.600,17.600,19.900,
279,5,WFA,M,34,-0.060600,14.003100,0.120080,,,,9.800,11.000,12.400,14.000,15.800,17.800,20.200,
280,5,WFA,M,35,-0.064800,14.173600,0.120620,,,,9.900,11.200,12.600,14.200,16.000,18.100,20.400,
281,5,WFA,M,36,-0.068900,14.342900,0.121160,,,,10.000,11.300,12.700,14.300,16.200,18.300,20.700,
282,5,WFA,M,37,-0.072900,14.511300,0.121680,,,,10.100,11.400,12.900,14.500,16.400,18.600,21.000,
283,5,WFA,M,38,-0.076900,14.679100,0.122200,,,,10.200,11.500,13.000,14.700,16.600,18.800,21.300,
284,5,WFA,M,39,-0.080800,14.846600,0.122710,,,,10.300,11.600,13.100,14.800,16.800,19.000,21.600,
285,5,WFA,M,40,-0.084600,15.014000,0.123220,,,,10.400,11.800,13.300,15.000,17.000,19.300,21.900,
286,5,WFA,M,41,-0.088300,15.181300,0.123730,,,,10.500,11.900,13.400,15.200,17.200,19.500,22.100,
287,5,WFA,M,42,-0.092000,15.348600,0.124250,,,,10.600,12.000,13.600,15.300,17.400,19.700,22.400,
288,5,WFA,M,43,-0.095700,15.515800,0.124780,,,,10.700,12.100,13.700,15.500,17.600,20.000,22.700,
289,5,WFA,M,44,-0.099300,15.682800,0.125310,,,,10.800,12.200,13.800,15.700,17.800,20.200,23.000,
290,5,WFA,M,45,-0.102800,15.849700,0.125860,,,,10.900,12.400,14.000,15.800,18.000,20.500,23.300,
291,5,WFA,M,46,-0.106300,16.016300,0.126430,,,,11.000,12.500,14.100,16.000,18.200,20.700,23.600,
292,5,WFA,M,47,-0.109700,16.182700,0.127000,,,,11.100,12.600,14.300,16.200,18.400,20.900,23.900,
293,5,WFA,M,48,-0.113100,16.348900,0.127590,,,,11.200,12.700,14.400,16.300,18.600,21.200,24.200,
294,5,WFA,M,49,-0.116500,16.515000,0.128190,,,,11.300,12.800,14.500,16.500,18.800,21.400,24.500,
295,5,WFA,M,50,-0.119800,16.681100,0.128800,,,,11.400,12.900,14.700,16.700,19.000,21.700,24.800,
296,5,WFA,M,51,-0.123000,16.847100,0.129430,,,,11.500,13.100,14.800,16.800,19.200,21.900,25.100,
297,5,WFA,M,52,-0.126200,17.013200,0.130050,,,,11.600,13.200,15.000,17.000,19.400,22.200,25.400,
298,5,WFA,M,53,-0.129400,17.179200,0.130690,,,,11.700,13.300,15.100,17.200,19.600,22.400,25.700,
299,5,WFA,M,54,-0.132500,17.345200,0.131330,,,,11.800,13.400,15.200,17.300,19.800,22.700,26.000,
300,5,WFA,M,55,-0.135600,17.511100,0.131970,,,,11.900,13.500,15.400,17.500,20.000,22.900,26.300,
301,5,WFA,M,56,-0.138700,17.676800,0.132610,,,,12.000,13.600,15.500,17.700,20.200,23.200,26.600,
302,5,WFA,M,57,-0.141700,17.842200,0.133250,,,,12.100,13.700,15.600,17.800,20.400,23.400,26.900,
303,5,WFA,M,58,-0.144700,18.007300,0.133890,,,,12.200,13.800,15.800,18.000,20.600,23.700,27.200,
304,5,WFA,M,59,-0.147700,18.172200,0.134530,,,,12.300,14.000,15.900,18.200,20.800,23.900,27.600,
305,5,WFA,M,60,-0.150600,18.336600,0.135170,,,,12.400,14.100,16.000,18.300,21.000,24.200,27.900,
306,6,WFA,F,0,0.380900,3.232200,0.141710,,,,2.000,2.400,2.800,3.200,3.700,4.200,4.800,
307,6,WFA,F,1,0.171400,4.187300,0.137240,,,,2.700,3.200,3.600,4.200,4.800,5.500,6.200,
308,6,WFA,F,2,0.096200,5.128200,0.130000,,,,3.400,3.900,4.500,5.100,5.800,6.600,7.500,
309,6,WFA,F,3,0.040200,5.845800,0.126190,,,,4.000,4.500,5.200,5.800,6.600,7.500,8.500,
310,6,WFA,F,4,-0.005000,6.423700,0.124020,,,,4.400,5.000,5.700,6.400,7.300,8.200,9.300,
311,6,WFA,F,5,-0.043000,6.898500,0.122740,,,,4.800,5.400,6.100,6.900,7.800,8.800,10.000,
312,6,WFA,F,6,-0.075600,7.297000,0.122040,,,,5.100,5.700,6.500,7.300,8.200,9.300,10.600,
313,6,WFA,F,7,-0.103900,7.642200,0.121780,,,,5.300,6.000,6.800,7.600,8.600,9.800,11.100,
314,6,WFA,F,8,-0.128800,7.948700,0.121810,,,,5.600,6.300,7.000,7.900,9.000,10.200,11.600,
315,6,WFA,F,9,-0.150700,8.225400,0.121990,,,,5.800,6.500,7.300,8.200,9.300,10.500,12.000,
316,6,WFA,F,10,-0.170000,8.480000,0.122230,,,,5.900,6.700,7.500,8.500,9.600,10.900,12.400,
317,6,WFA,F,11,-0.187200,8.719200,0.122470,,,,6.100,6.900,7.700,8.700,9.900,11.200,12.800,
318,6,WFA,F,12,-0.202400,8.948100,0.122680,,,,6.300,7.000,7.900,8.900,10.100,11.500,13.100,
319,6,WFA,F,13,-0.215800,9.169900,0.122830,,,,6.400,7.200,8.100,9.200,10.400,11.800,13.500,
320,6,WFA,F,14,-0.227800,9.387000,0.122940,,,,6.600,7.400,8.300,9.400,10.600,12.100,13.800,
321,6,WFA,F,15,-0.238400,9.600800,0.122990,,,,6.700,7.600,8.500,9.600,10.900,12.400,14.100,
322,6,WFA,F,16,-0.247800,9.812400,0.123030,,,,6.900,7.700,8.700,9.800,11.100,12.600,14.500,
323,6,WFA,F,17,-0.256200,10.022600,0.123060,,,,7.000,7.900,8.900,10.000,11.400,12.900,14.800,
324,6,WFA,F,18,-0.263700,10.231500,0.123090,,,,7.200,8.100,9.100,10.200,11.600,13.200,15.100,
325,6,WFA,F,19,-0.270300,10.439300,0.123150,,,,7.300,8.200,9.200,10.400,11.800,13.500,15.400,
326,6,WFA,F,20,-0.276200,10.646400,0.123230,,,,7.500,8.400,9.400,10.600,12.100,13.700,15.700,
327,6,WFA,F,21,-0.281500,10.853400,0.123350,,,,7.600,8.600,9.600,10.900,12.300,14.000,16.000,
328,6,WFA,F,22,-0.286200,11.060800,0.123500,,,,7.800,8.700,9.800,11.100,12.500,14.300,16.400,
329,6,WFA,F,23,-0.290300,11.268800,0.123690,,,,7.900,8.900,10.000,11.300,12.800,14.600,16.700,
330,6,WFA,F,24,-0.294100,11.477500,0.123900,,,,8.100,9.000,10.200,11.500,13.000,14.800,17.000,
331,6,WFA,F,25,-0.297500,11.686400,0.124140,,,,8.200,9.200,10.300,11.700,13.300,15.100,17.300,
332,6,WFA,F,26,-0.300500,11.894700,0.124410,,,,8.400,9.400,10.500,11.900,13.500,15.400,17.700,
333,6,WFA,F,27,-0.303200,12.101500,0.124720,,,,8.500,9.500,10.700,12.100,13.700,15.700,18.000,
334,6,WFA,F,28,-0.305700,12.305900,0.125060,,,,8.600,9.700,10.900,12.300,14.000,16.000,18.300,
335,6,WFA,F,29,-0.308000,12.507300,0.125450,,,,8.800,9.800,11.100,12.500,14.200,16.200,18.700,
336,6,WFA,F,30,-0.310100,12.705500,0.125870,,,,8.900,10.000,11.200,12.700,14.400,16.500,19.000,
337,6,WFA,F,31,-0.312000,12.900600,0.126330,,,,9.000,10.100,11.400,12.900,14.700,16.800,19.300,
338,6,WFA,F,32,-0.313800,13.093000,0.126830,,,,9.100,10.300,11.600,13.100,14.900,17.100,19.600,
339,6,WFA,F,33,-0.315500,13.283700,0.127370,,,,9.300,10.400,11.700,13.300,15.100,17.300,20.000,
340,6,WFA,F,34,-0.317100,13.473100,0.127940,,,,9.400,10.500,11.900,13.500,15.400,17.600,20.300,
341,6,WFA,F,35,-0.318600,13.661800,0.128550,,,,9.500,10.700,12.000,13.700,15.600,17.900,20.600,
342,6,WFA,F,36,-0.320100,13.850300,0.129190,,,,9.600,10.800,12.200,13.900,15.800,18.100,20.900,
343,6,WFA,F,37,-0.321600,14.038500,0.129880,,,,9.700,10.900,12.400,14.000,16.000,18.400,21.300,
344,6,WFA,F,38,-0.323000,14.226500,0.130590,,,,9.800,11.100,12.500,14.200,16.300,18.700,21.600,
345,6,WFA,F,39,-0.324300,14.414000,0.131350,,,,9.900,11.200,12.700,14.400,16.500,19.000,22.000,
346,6,WFA,F,40,-0.325700,14.601000,0.132130,,,,10.100,11.300,12.800,14.600,16.700,19.200,22.300,
347,6,WFA,F,41,-0.327000,14.787300,0.132930,,,,10.200,11.500,13.000,14.800,16.900,19.500,22.700,
348,6,WFA,F,42,-0.328300,14.972700,0.133760,,,,10.300,11.600,13.100,15.000,17.200,19.800,23.000,
349,6,WFA,F,43,-0.329600,15.157300,0.134600,,,,10.400,11.700,13.300,15.200,17.400,20.100,23.400,
350,6,WFA,F,44,-0.330900,15.341000,0.135450,,,,10.500,11.800,13.400,15.300,17.600,20.400,23.700,
351,6,WFA,F,45,-0.332200,15.524000,0.136300,,,,10.600,12.000,13.600,15.500,17.800,20.700,24.100,
352,6,WFA,F,46,-0.333500,15.706400,0.137160,,,,10.700,12.100,13.700,15.700,18.100,20.900,24.500,
353,6,WFA,F,47,-0.334800,15.888200,0.138000,,,,10.800,12.200,13.900,15.900,18.300,21.200,24.800,
354,6,WFA,F,48,-0.336100,16.069700,0.138840,,,,10.900,12.300,14.000,16.100,18.500,21.500,25.200,
355,6,WFA,F,49,-0.337400,16.251100,0.139680,,,,11.000,12.400,14.200,16.300,18.800,21.800,25.500,
356,6,WFA,F,50,-0.338700,16.432200,0.140510,,,,11.100,12.600,14.300,16.400,19.000,22.100,25.900,
357,6,WFA,F,51,-0.340000,16.613300,0.141320,,,,11.200,12.700,14.500,16.600,19.200,22.400,26.300,
358,6,WFA,F,52,-0.341400,16.794200,0.142130,,,,11.300,12.800,14.600,16.800,19.400,22.600,26.600,
359,6,WFA,F,53,-0.342700,16.974800,0.142930,,,,11.400,12.900,14.800,17.000,19.700,22.900,27.000,
360,6,WFA,F,54,-0.344000,17.155100,0.143710,,,,11.500,13.000,14.900,17.200,19.900,23.200,27.400,
361,6,WFA,F,55,-0.345300,17.334700,0.144480,,,,11.600,13.200,15.100,17.300,20.100,23.500,27.700,
362,6,WFA,F,56,-0.346600,17.513600,0.145250,,,,11.700,13.300,15.200,17.500,20.300,23.800,28.100,
363,6,WFA,F,57,-0.347900,17.691600,0.146000,,,,11.800,13.400,15.300,17.700,20.600,24.100,28.500,
364,6,WFA,F,58,-0.349200,17.868600,0.146750,,,,11.900,13.500,15.500,17.900,20.800,24.400,28.800,
365,6,WFA,F,59,-0.350500,18.044500,0.147480,,,,12.000,13.600,15.600,18.000,21.000,24.600,29.200,
366,6,WFA,F,60,-0.351800,18.219300,0.148210,,,,12.100,13.700,15.800,18.200,21.200,24.900,29.500,
