id,id_ingrediente,id_nutriente,valor_por_100g
2347,54,15,2.00000000
2348,54,16,0.00000000
2349,54,17,0.00000000
2350,54,18,0.00000000
2351,54,19,0.00000000
2352,54,20,0.00000000
2353,54,21,0.23000000
2354,54,22,0.13000000
2355,54,23,1.10000000
2356,54,24,0.19000000
2357,54,25,100.00000000
2358,54,26,0.00000000
2359,54,27,0.00000000
2360,54,28,0.00000000
2361,54,29,16.50000000
2362,54,30,25.00000000
2363,54,31,173.00000000
2364,54,32,3.20000000
2365,54,33,0.00000000
2366,54,34,1.50000000
2367,54,35,37.00000000
2368,54,36,11.00000000
2369,54,37,322.00000000
2370,54,38,0.00000000
2371,54,39,0.00000000
2372,54,40,0.60000000
2373,54,41,0.11000000
2374,54,42,0.00000000
2375,54,43,120.00000000
2376,54,44,0.00000000
2377,55,1,283.00000000
2378,55,2,50.40000000
2379,55,3,0.00000000
2380,55,4,18.50000000
2381,55,5,9.80000000
2382,55,6,9.80000000
2383,55,7,0.00000000
2384,55,8,0.00000000
2385,55,9,2.80000000
2386,55,10,18.20000000
2387,55,11,2.90000000
2388,55,12,4.50000000
2389,55,13,9.30000000
2390,55,14,0.00000000
2391,55,15,0.00000000
2392,55,16,0.00000000
2393,55,17,0.00000000
2394,55,18,0.00000000
2395,55,19,2.10000000
2396,55,20,0.00000000
2397,55,21,2.30000000
2398,55,22,11.20000000
2399,55,23,0.83000000
2400,55,24,0.00000000
2401,55,25,0.00000000
2402,55,26,26.00000000
2403,55,27,0.00000000
2404,55,28,0.00000000
2405,55,29,0.00000000
2406,55,30,63.00000000
2407,55,31,225.00000000
2408,55,32,372.00000000
2409,55,33,0.00000000
2410,55,34,1.50000000
2411,55,35,36.00000000
2412,55,36,888.00000000
2413,55,37,231.00000000
2414,55,38,0.00000000
2415,55,39,0.00000000
2416,55,40,144.00000000
2417,55,41,0.05000000
2418,55,42,0.30000000
2419,55,43,20.00000000
2420,55,44,0.00000000
2421,56,1,104.00000000
2422,56,2,76.00000000
2423,56,3,0.00000000
2424,56,4,18.00000000
2425,56,5,3.50000000
2426,56,6,3.00000000
2427,56,7,0.50000000
2428,56,8,0.00000000
2429,56,9,0.00000000
2430,56,10,1.50000000
2431,56,11,0.00000000
2432,56,12,0.00000000
2433,56,13,0.00000000
2434,56,14,0.00000000
2435,56,15,0.00000000
2436,56,16,0.00000000
2437,56,17,0.00000000
2438,56,18,0.00000000
2439,56,19,0.00000000
2440,56,20,0.00000000
2441,56,21,0.07800000
2442,56,22,0.36000000
2443,56,23,2.60000000
2444,56,24,0.22000000
2445,56,25,24.00000000
2446,56,26,0.08000000
2447,56,27,0.00000000
2448,56,28,0.00000000
2449,56,29,0.00000000
2450,56,30,111.00000000
2451,56,31,266.00000000
2452,56,32,2.70000000
2453,56,33,0.00000000
2454,56,34,1.10000000
2455,56,35,81.00000000
2456,56,36,9.00000000
2457,56,37,412.00000000
2458,56,38,0.00000000
2459,56,39,0.00000000
2460,56,40,0.00000000
2461,56,41,0.35000000
2462,56,42,0.00000000
2463,56,43,110.00000000
2464,56,44,1.00000000
2465,57,1,120.00000000
2466,57,2,71.70000000
2467,57,3,0.00000000
2468,57,4,7.20000000
2469,57,5,14.10000000
2470,57,6,13.70000000
2471,57,7,0.40000000
2472,57,8,0.00000000
2473,57,9,4.10000000
2474,57,10,2.90000000
2475,57,11,0.31000000
2476,57,12,0.72000000
2477,57,13,1.30000000
2478,57,14,0.00000000
2479,57,15,3.50000000
2480,57,16,0.00000000
2481,57,17,21.00000000
2482,57,18,0.00000000
2483,57,19,1.60000000
2484,57,20,132.00000000
2485,57,21,0.13000000
2486,57,22,0.06000000
2487,57,23,1.20000000
2488,57,24,0.04000000
2489,57,25,67.00000000
2490,57,26,0.00000000
2491,57,27,0.29000000
2492,57,28,0.00000000
2493,57,29,0.00000000
2494,57,30,43.00000000
2495,57,31,335.00000000
2496,57,32,2.80000000
2497,57,33,1.00000000
2498,57,34,1.20000000
2499,57,35,24.00000000
2500,57,36,220.00000000
2501,57,37,110.00000000
2502,57,38,0.60000000
2503,57,39,0.17000000
2504,57,40,1.00000000
2505,57,41,0.03000000
2506,57,42,0.00000000
2507,57,43,40.00000000
2508,57,44,0.00000000
2509,58,1,101.00000000
2510,58,2,72.90000000
2511,58,3,0.00000000
2512,58,4,6.70000000
2513,58,5,15.70000000
2514,58,6,14.70000000
2515,58,7,1.00000000
2516,58,8,0.00000000
2517,58,9,4.40000000
2518,58,10,0.30000000
2519,58,11,0.07000000
2520,58,12,0.01000000
2521,58,13,0.12000000
2522,58,14,0.00000000
2523,58,15,0.00000000
2524,58,16,0.00000000
2525,58,17,0.00000000
2526,58,18,0.00000000
2527,58,19,0.20000000
2528,58,20,9.50000000
2529,58,21,0.10000000
2530,58,22,0.04000000
2531,58,23,1.30000000
2532,58,24,0.07000000
2533,58,25,60.00000000
2534,58,26,0.00000000
2535,58,27,0.17000000
2536,58,28,0.00000000
2537,58,29,0.00000000
2538,58,30,71.00000000
2539,58,31,84.00000000
2540,58,32,2.80000000
2541,58,33,1.00000000
2542,58,34,2.30000000
2543,58,35,23.00000000
2544,58,36,243.00000000
2545,58,37,362.00000000
2546,58,38,0.22000000
2547,58,39,0.47000000
2548,58,40,0.60000000
2549,58,41,0.10000000
2550,58,42,0.00000000
2551,58,43,65.00000000
2552,58,44,0.00000000
2553,59,1,84.20000000
2554,59,2,76.90000000
2555,59,3,0.00000000
2556,59,4,8.40000000
2557,59,5,9.90000000
2558,59,6,9.40000000
2559,59,7,0.50000000
2560,59,8,0.00000000
2561,59,9,4.60000000
2562,59,10,0.20000000
2563,59,11,0.00000000
2564,59,12,0.00000000
2565,59,13,0.16000000
2566,59,14,0.00000000
2567,59,15,0.00000000
2568,59,16,0.00000000
2569,59,17,0.00000000
2570,59,18,0.00000000
2571,59,19,0.24000000
2572,59,20,9.50000000
2573,59,21,0.16000000
2574,59,22,0.07000000
2575,59,23,2.20000000
2576,59,24,0.10000000
2577,59,25,60.00000000
2578,59,26,0.00000000
2579,59,27,0.14000000
2580,59,28,0.00000000
2581,59,29,1.00000000
2582,59,30,66.00000000
2583,59,31,92.00000000
2584,59,32,2.50000000
2585,59,33,1.00000000
2586,59,34,2.30000000
2587,59,35,27.00000000
2588,59,36,294.00000000
2589,59,37,420.00000000
2590,59,38,0.22000000
2591,59,39,0.14000000
2592,59,40,7.10000000
2593,59,41,0.09000000
2594,59,42,0.00000000
2595,59,43,180.00000000
2596,59,44,0.00000000
2597,60,1,109.00000000
2598,60,2,71.90000000
2599,60,3,0.00000000
2600,60,4,8.80000000
2601,60,5,14.90000000
2602,60,6,14.50000000
2603,60,7,0.40000000
2604,60,8,0.00000000
2605,60,9,3.80000000
2606,60,10,0.70000000
2607,60,11,0.10000000
2608,60,12,0.10000000
2609,60,13,0.30000000
2610,60,14,0.00000000
2611,60,15,0.00000000
2612,60,16,0.00000000
2613,60,17,0.00000000
2614,60,18,0.00000000
2615,60,19,0.00000000
2616,60,20,61.50000000
2617,60,21,0.14000000
2618,60,22,0.07000000
2619,60,23,1.80000000
2620,60,24,0.28000000
2621,60,25,30.00000000
2622,60,26,0.00000000
2623,60,27,0.20000000
2624,60,28,0.00000000
2625,60,29,0.00000000
2626,60,30,22.00000000
2627,60,31,130.00000000
2628,60,32,3.50000000
2629,60,33,1.00000000
2630,60,34,1.40000000
2631,60,35,16.00000000
2632,60,36,238.00000000
2633,60,37,310.00000000
2634,60,38,0.50000000
2635,60,39,0.25000000
2636,60,40,2.80000000
2637,60,41,0.08000000
2638,60,42,0.00000000
2639,60,43,80.00000000
2640,60,44,0.00000000
2641,61,1,394.00000000
2642,61,2,10.40000000
2643,61,3,0.00000000
2644,61,4,36.20000000
2645,61,5,40.40000000
2646,61,6,0.00000000
2647,61,7,0.00000000
2648,61,8,0.00000000
2649,61,9,0.00000000
2650,61,10,9.70000000
2651,61,11,1.20000000
2652,61,12,3.90000000
2653,61,13,2.40000000
2654,61,14,0.00000000
2655,61,15,6.90000000
2656,61,16,0.00000000
2657,61,17,0.00000000
2658,61,18,0.00000000
2659,61,19,0.00000000
2660,61,20,0.00000000
2661,61,21,0.64000000
2662,61,22,0.22000000
2663,61,23,2.20000000
2664,61,24,0.36000000
2665,61,25,0.00000000
2666,61,26,0.00000000
2667,61,27,0.00000000
2668,61,28,0.00000000
2669,61,29,4.80000000
2670,61,30,176.00000000
2671,61,31,440.00000000
2672,61,32,4.40000000
2673,61,33,0.00000000
2674,61,34,4.80000000
2675,61,35,198.00000000
2676,61,36,15.00000000
2677,61,37,1013.00000000
2678,61,38,0.00000000
2679,61,39,0.00000000
2680,61,40,8.20000000
2681,61,41,0.15000000
2682,61,42,0.00000000
2683,61,43,60.00000000
2684,61,44,0.00000000
2685,62,1,341.00000000
2686,62,2,11.00000000
2687,62,3,0.00000000
2688,62,4,20.80000000
2689,62,5,44.30000000
2690,62,6,41.90000000
2691,62,7,2.40000000
2692,62,8,0.00000000
2693,62,9,15.50000000
2694,62,10,5.50000000
2695,62,11,0.36000000
2696,62,12,1.60000000
2697,62,13,2.50000000
2698,62,14,0.00000000
2699,62,15,33.00000000
2700,62,16,0.00000000
2701,62,17,198.00000000
2702,62,18,0.00000000
2703,62,19,0.82000000
2704,62,20,264.00000000
2705,62,21,0.45000000
2706,62,22,0.14000000
2707,62,23,4.60000000
2708,62,24,0.55000000
2709,62,25,185.00000000
2710,62,26,0.00000000
2711,62,27,1.30000000
2712,62,28,0.00000000
2713,62,29,4.10000000
2714,62,30,143.00000000
2715,62,31,332.00000000
2716,62,32,6.80000000
2717,62,33,1.50000000
2718,62,34,3.40000000
2719,62,35,122.00000000
2720,62,36,25.00000000
2721,62,37,875.00000000
2722,62,38,2.70000000
2723,62,39,0.84000000
2724,62,40,8.20000000
2725,62,41,0.04000000
2726,62,42,0.00000000
2727,62,43,70.00000000
2728,62,44,0.00000000
2729,63,1,307.00000000
2730,63,2,10.40000000
2731,63,3,0.00000000
2732,63,4,26.10000000
2733,63,5,33.30000000
2734,63,6,30.80000000
2735,63,7,2.50000000
2736,63,8,0.00000000
2737,63,9,25.00000000
2738,63,10,2.10000000
2739,63,11,0.30000000
2740,63,12,0.30000000
2741,63,13,1.10000000
2742,63,14,0.00000000
2743,63,15,5.30000000
2744,63,16,0.00000000
2745,63,17,32.00000000
2746,63,18,0.00000000
2747,63,19,0.09000000
2748,63,20,19.00000000
2749,63,21,0.50000000
2750,63,22,0.26000000
2751,63,23,6.90000000
2752,63,24,0.37000000
2753,63,25,423.00000000
2754,63,26,0.00000000
2755,63,27,0.98000000
2756,63,28,0.00000000
2757,63,29,4.00000000
2758,63,30,100.00000000
2759,63,31,590.00000000
2760,63,32,5.50000000
2761,63,33,2.00000000
2762,63,34,3.10000000
2763,63,35,190.00000000
2764,63,36,11.00000000
2765,63,37,1090.00000000
2766,63,38,1.60000000
2767,63,39,0.82000000
2768,63,40,8.20000000
2769,63,41,0.03000000
2770,63,42,0.00000000
2771,63,43,50.00000000
2772,63,44,0.00000000
2773,64,1,300.00000000
2774,64,2,3.60000000
2775,64,3,0.00000000
2776,64,4,4.60000000
2777,64,5,49.10000000
2778,64,6,0.00000000
2779,64,7,49.10000000
2780,64,8,0.00000000
2781,64,9,39.80000000
2782,64,10,0.65000000
2783,64,11,0.09000000
2784,64,12,0.02000000
2785,64,13,0.22000000
2786,64,14,0.00000000
2787,64,15,1.30000000
2788,64,16,0.00000000
2789,64,17,8.00000000
2790,64,18,0.00000000
2791,64,19,0.63000000
2792,64,20,0.00000000
2793,64,21,0.05300000
2794,64,22,0.46000000
2795,64,23,1.90000000
2796,64,24,0.37000000
2797,64,25,21.00000000
2798,64,26,0.00000000
2799,64,27,0.00000000
2800,64,28,0.00000000
2801,64,29,0.20000000
2802,64,30,348.00000000
2803,64,31,79.00000000
2804,64,32,2.90000000
2805,64,33,0.00000000
2806,64,34,0.09200000
2807,64,35,54.00000000
2808,64,36,35.00000000
2809,64,37,827.00000000
2810,64,38,0.00000000
2811,64,39,0.00000000
2812,64,40,5.30000000
2813,64,41,0.00000000
2814,64,42,0.00000000
2815,64,43,400.00000000
2816,64,44,0.00000000
2817,65,1,284.00000000
2818,65,2,15.50000000
2819,65,3,0.00000000
2820,65,4,21.10000000
2821,65,5,34.70000000
2822,65,6,32.70000000
2823,65,7,2.00000000
2824,65,8,0.00000000
2825,65,9,23.20000000
2826,65,10,1.60000000
2827,65,11,0.43000000
2828,65,12,0.14000000
2829,65,13,0.69000000
2830,65,14,0.00000000
2831,65,15,67.00000000
2832,65,16,0.00000000
2833,65,17,400.00000000
2834,65,18,0.00000000
2835,65,19,0.21000000
2836,65,20,19.00000000
2837,65,21,0.50000000
2838,65,22,0.12000000
2839,65,23,5.30000000
2840,65,24,0.41000000
2841,65,25,388.00000000
2842,65,26,0.00000000
2843,65,27,0.87000000
2844,65,28,0.00000000
2845,65,29,2.50000000
2846,65,30,113.00000000
2847,65,31,426.00000000
2848,65,32,6.20000000
2849,65,33,1.80000000
2850,65,34,2.60000000
2851,65,35,140.00000000
2852,65,36,15.00000000
2853,65,37,1337.00000000
2854,65,38,1.60000000
2855,65,39,0.98000000
2856,65,40,12.80000000
2857,65,41,0.18000000
2858,65,42,0.00000000
2859,65,43,105.50000000
2860,65,44,0.00000000
2861,66,1,292.00000000
2862,66,2,11.80000000
2863,66,3,0.00000000
2864,66,4,23.60000000
2865,66,5,35.10000000
2866,66,6,32.90000000
2867,66,7,2.20000000
2868,66,8,0.00000000
2869,66,9,24.90000000
2870,66,10,0.83000000
2871,66,11,0.12000000
2872,66,12,0.06400000
2873,66,13,0.46000000
2874,66,14,0.00000000
2875,66,15,67.00000000
2876,66,16,0.00000000
2877,66,17,400.00000000
2878,66,18,0.00000000
2879,66,19,0.22000000
2880,66,20,19.00000000
2881,66,21,0.53000000
2882,66,22,0.22000000
2883,66,23,6.80000000
2884,66,24,0.40000000
2885,66,25,394.00000000
2886,66,26,0.00000000
2887,66,27,0.78000000
2888,66,28,0.00000000
2889,66,29,4.50000000
2890,66,30,143.00000000
2891,66,31,407.00000000
2892,66,32,8.20000000
2893,66,33,2.00000000
2894,66,34,2.80000000
2895,66,35,140.00000000
2896,66,36,24.00000000
2897,66,37,1406.00000000
2898,66,38,1.00000000
2899,66,39,0.96000000
2900,66,40,3.20000000
2901,66,41,0.15000000
2902,66,42,0.00000000
2903,66,43,325.30000000
2904,66,44,0.00000000
2905,67,1,305.00000000
2906,67,2,14.80000000
2907,67,3,0.00000000
2908,67,4,23.20000000
2909,67,5,40.60000000
2910,67,6,39.50000000
2911,67,7,1.10000000
2912,67,8,0.00000000
2913,67,9,17.00000000
2914,67,10,1.70000000
2915,67,11,0.23000000
2916,67,12,0.30000000
2917,67,13,0.84000000
2918,67,14,0.00000000
2919,67,15,10.00000000
2920,67,16,0.00000000
2921,67,17,60.00000000
2922,67,18,0.00000000
2923,67,19,1.80000000
2924,67,20,123.00000000
2925,67,21,0.47000000
2926,67,22,0.22000000
2927,67,23,6.60000000
2928,67,24,0.70000000
2929,67,25,168.00000000
2930,67,26,0.00000000
2931,67,27,1.60000000
2932,67,28,0.00000000
2933,67,29,3.40000000
2934,67,30,70.00000000
2935,67,31,411.00000000
2936,67,32,8.20000000
2937,67,33,1.50000000
2938,67,34,3.10000000
2939,67,35,129.00000000
2940,67,36,24.00000000
2941,67,37,837.00000000
2942,67,38,1.50000000
2943,67,39,0.74000000
2944,67,40,9.90000000
2945,67,41,0.11000000
2946,67,42,0.00000000
2947,67,43,120.00000000
2948,67,44,0.00000000
2949,68,1,373.00000000
2950,68,2,14.00000000
2951,68,3,0.00000000
2952,68,4,34.70000000
2953,68,5,6.30000000
2954,68,6,0.62000000
2955,68,7,5.70000000
2956,68,8,0.00000000
2957,68,9,22.00000000
2958,68,10,18.30000000
2959,68,11,2.40000000
2960,68,12,4.10000000
2961,68,13,10.70000000
2962,68,14,0.00000000
2963,68,15,63.40000000
2964,68,16,0.00000000
2965,68,17,380.00000000
2966,68,18,0.00000000
2967,68,19,1.50000000
2968,68,20,47.00000000
2969,68,21,0.61000000
2970,68,22,0.27000000
2971,68,23,7.90000000
2972,68,24,1.00000000
2973,68,25,240.00000000
2974,68,26,0.00000000
2975,68,27,1.90000000
2976,68,28,60.00000000
2977,68,29,3.00000000
2978,68,30,201.00000000
2979,68,31,550.00000000
2980,68,32,6.60000000
2981,68,33,6.30000000
2982,68,34,4.20000000
2983,68,35,220.00000000
2984,68,36,4.70000000
2985,68,37,1799.00000000
2986,68,38,2.70000000
2987,68,39,1.20000000
2988,68,40,17.80000000
2989,68,41,1.33000000
2990,68,42,0.00000000
2991,68,43,150.00000000
2992,68,44,0.00000000
2993,69,1,21.40000000
2994,69,2,94.60000000
2995,69,3,0.00000000
2996,69,4,3.40000000
2997,69,5,0.07000000
2998,69,6,0.00000000
2999,69,7,0.07000000
3000,69,8,0.00000000
3001,69,9,1.50000000
3002,69,10,0.50000000
3003,69,11,0.06600000
3004,69,12,0.00900000
3005,69,13,0.20000000
3006,69,14,0.00000000
3007,69,15,0.00000000
3008,69,16,0.00000000
3009,69,17,0.00000000
3010,69,18,0.00000000
3011,69,19,0.12000000
3012,69,20,14.00000000
3013,69,21,0.02000000
3014,69,22,0.19000000
3015,69,23,2.90000000
3016,69,24,0.06000000
3017,69,25,8.00000000
3018,69,26,0.00000000
3019,69,27,0.80000000
3020,69,28,8.40000000
3021,69,29,1.70000000
3022,69,30,19.00000000
3023,69,31,69.00000000
3024,69,32,0.80000000
3025,69,33,2.00000000
3026,69,34,0.30000000
3027,69,35,15.00000000
3028,69,36,308.00000000
3029,69,37,121.00000000
3030,69,38,0.05000000
3031,69,39,0.13000000
3032,69,40,8.80000000
3033,69,41,0.00000000
3034,69,42,0.00000000
3035,69,43,10.00000000
3036,69,44,0.00000000
3037,70,1,34.00000000
3038,70,2,92.10000000
3039,70,3,0.00000000
3040,70,4,4.30000000
3041,70,5,0.54000000
3042,70,6,0.00000000
3043,70,7,0.54000000
3044,70,8,0.00000000
3045,70,9,1.90000000
3046,70,10,1.20000000
3047,70,11,0.20000000
3048,70,12,0.06000000
3049,70,13,0.71000000
3050,70,14,0.00000000
3051,70,15,0.00000000
3052,70,16,0.00000000
3053,70,17,0.00000000
3054,70,18,0.00000000
3055,70,19,0.13000000
3056,70,20,14.00000000
3057,70,21,0.10000000
3058,70,22,0.31000000
3059,70,23,5.30000000
3060,70,24,0.09000000
3061,70,25,23.00000000
3062,70,26,0.00000000
3063,70,27,2.10000000
3064,70,28,16.00000000
3065,70,29,4.00000000
3066,70,30,10.80000000
3067,70,31,125.00000000
3068,70,32,1.00000000
3069,70,33,15.70000000
3070,70,34,0.46000000
3071,70,35,12.20000000
3072,70,36,7.90000000
3073,70,37,390.00000000
3074,70,38,0.07700000
3075,70,39,0.37000000
3076,70,40,7.00000000
3077,70,41,0.00000000
3078,70,42,0.00000000
3079,70,43,15.00000000
3080,70,44,0.00000000
3081,71,1,114.00000000
3082,71,2,70.50000000
3083,71,3,0.00000000
3084,71,4,1.60000000
3085,71,5,24.10000000
3086,71,6,19.50000000
3087,71,7,4.60000000
3088,71,8,0.00000000
3089,71,9,3.10000000
3090,71,10,0.60000000
3091,71,11,0.23000000
3092,71,12,0.04000000
3093,71,13,0.20000000
3094,71,14,0.00000000
3095,71,15,1581.00000000
3096,71,16,0.00000000
3097,71,17,9488.00000000
3098,71,18,0.00000000
3099,71,19,4.60000000
3100,71,20,1.80000000
3101,71,21,0.17000000
3102,71,22,0.06000000
3103,71,23,0.97000000
3104,71,24,0.27000000
3105,71,25,17.00000000
3106,71,26,0.00000000
3107,71,27,0.59000000
3108,71,28,4.30000000
3109,71,29,25.00000000
3110,71,30,22.00000000
3111,71,31,50.00000000
3112,71,32,0.66000000
3113,71,33,2.40000000
3114,71,34,0.39000000
3115,71,35,18.00000000
3116,71,36,19.00000000
3117,71,37,300.00000000
3118,71,38,0.24000000
3119,71,39,0.13000000
3120,71,40,1.00000000
3121,71,41,0.01000000
3122,71,42,0.00000000
3123,71,43,440.00000000
3124,71,44,0.00000000
3125,72,1,375.00000000
3126,72,2,3.80000000
3127,72,3,0.00000000
3128,72,4,6.90000000
3129,72,5,83.10000000
3130,72,6,79.60000000
3131,72,7,3.50000000
3132,72,8,0.00000000
3133,72,9,5.90000000
3134,72,10,0.34000000
3135,72,11,0.09000000
3136,72,12,0.00800000
3137,72,13,0.15000000
3138,72,14,0.00000000
3139,72,15,0.00000000
3140,72,16,0.00000000
3141,72,17,0.00000000
3142,72,18,0.00000000
3143,72,19,0.25000000
3144,72,20,0.00000000
3145,72,21,0.23000000
3146,72,22,0.05100000
3147,72,23,3.50000000
3148,72,24,0.77000000
3149,72,25,25.00000000
3150,72,26,0.00000000
3151,72,27,0.00000000
3152,72,28,0.00000000
3153,72,29,3.80000000
3154,72,30,65.00000000
3155,72,31,168.00000000
3156,72,32,1.40000000
3157,72,33,0.00000000
3158,72,34,0.54000000
3159,72,35,65.00000000
3160,72,36,55.00000000
3161,72,37,1001.00000000
3162,72,38,0.00000000
3163,72,39,0.00000000
3164,72,40,1.10000000
3165,72,41,0.00000000
3166,72,42,0.00000000
3167,72,43,0.00000000
3168,72,44,0.00000000
3169,73,1,382.00000000
3170,73,2,4.60000000
3171,73,3,0.00000000
3172,73,4,0.50000000
3173,73,5,94.30000000
3174,73,6,94.30000000
3175,73,7,0.00000000
3176,73,8,0.00000000
3177,73,9,0.40000000
3178,73,10,0.20000000
3179,73,11,0.05000000
3180,73,12,0.05000000
3181,73,13,0.03000000
3182,73,14,0.00000000
3183,73,15,0.00000000
3184,73,16,0.00000000
3185,73,17,0.00000000
3186,73,18,0.00000000
3187,73,19,0.00000000
3188,73,20,0.00000000
3189,73,21,0.01000000
3190,73,22,0.01000000
3191,73,23,0.01000000
3192,73,24,0.01000000
3193,73,25,0.01000000
3194,73,26,0.00000000
3195,73,27,0.00000000
3196,73,28,0.00000000
3197,73,29,0.00000000
3198,73,30,11.00000000
3199,73,31,20.00000000
3200,73,32,1.00000000
3201,73,33,0.00000000
3202,73,34,0.00000000
3203,73,35,3.00000000
3204,73,36,4.00000000
3205,73,37,20.00000000
3206,73,38,0.00000000
3207,73,39,0.00000000
3208,73,40,0.80000000
3209,73,41,0.00000000
3210,73,42,0.00000000
3211,73,43,0.00000000
3212,73,44,0.00000000
3213,74,1,31.80000000
3214,74,2,90.60000000
3215,74,3,0.00000000
3216,74,4,1.00000000
3217,74,5,4.70000000
3218,74,6,0.69000000
3219,74,7,4.00000000
3220,74,8,0.00000000
3221,74,9,3.50000000
3222,74,10,0.22000000
3223,74,11,0.05200000
3224,74,12,0.01500000
3225,74,13,0.08800000
3226,74,14,0.00000000
3227,74,15,12.00000000
3228,74,16,0.00000000
3229,74,17,72.00000000
3230,74,18,0.00000000
3231,74,19,0.00000000
3232,74,20,0.10000000
3233,74,21,0.04000000
3234,74,22,0.05100000
3235,74,23,0.68000000
3236,74,24,0.08000000
3237,74,25,20.00000000
3238,74,26,0.00000000
3239,74,27,0.20000000
3240,74,28,2.00000000
3241,74,29,20.00000000
3242,74,30,45.00000000
3243,74,31,41.00000000
3244,74,32,0.38000000
3245,74,33,2.00000000
3246,74,34,0.23000000
3247,74,35,14.00000000
3248,74,36,58.00000000
3249,74,37,269.00000000
3250,74,38,0.06800000
3251,74,39,0.05600000
3252,74,40,1.00000000
3253,74,41,0.01000000
3254,74,42,0.00000000
3255,74,43,45.00000000
3256,74,44,0.00000000
3257,75,1,73.60000000
3258,75,2,80.70000000
3259,75,3,0.00000000
3260,75,4,2.30000000
3261,75,5,14.80000000
3262,75,6,14.10000000
3263,75,7,0.70000000
3264,75,8,0.00000000
3265,75,9,2.10000000
3266,75,10,0.11000000
3267,75,11,0.02600000
3268,75,12,0.00200000
3269,75,13,0.05600000
3270,75,14,0.00000000
3271,75,15,0.17000000
3272,75,16,0.00000000
3273,75,17,1.00000000
3274,75,18,0.00000000
3275,75,19,0.05300000
3276,75,20,2.10000000
3277,75,21,0.11000000
3278,75,22,0.04700000
3279,75,23,1.70000000
3280,75,24,0.31000000
3281,75,25,22.00000000
3282,75,26,0.00000000
3283,75,27,0.40000000
3284,75,28,0.40000000
3285,75,29,17.00000000
3286,75,30,6.40000000
3287,75,31,50.00000000
3288,75,32,0.43000000
3289,75,33,2.60000000
3290,75,34,0.34000000
3291,75,35,21.00000000
3292,75,36,2.70000000
3293,75,37,418.00000000
3294,75,38,0.15000000
3295,75,39,0.09100000
3296,75,40,1.50000000
3297,75,41,0.01000000
3298,75,42,0.00000000
3299,75,43,25.00000000
3300,75,44,0.00000000
3301,76,1,17.30000000
3302,76,2,95.00000000
3303,76,3,0.00000000
3304,76,4,1.10000000
3305,76,5,2.10000000
3306,76,6,0.00000000
3307,76,7,2.10000000
3308,76,8,0.00000000
3309,76,9,1.60000000
3310,76,10,0.14000000
3311,76,11,0.03300000
3312,76,12,0.01700000
3313,76,13,0.05500000
3314,76,14,0.00000000
3315,76,15,3.80000000
3316,76,16,0.00000000
3317,76,17,23.00000000
3318,76,18,0.00000000
3319,76,19,0.00100000
3320,76,20,1.30000000
3321,76,21,0.03300000
3322,76,22,0.03000000
3323,76,23,0.52000000
3324,76,24,0.06000000
3325,76,25,24.00000000
3326,76,26,0.00000000
3327,76,27,0.18000000
3328,76,28,0.00000000
3329,76,29,29.00000000
3330,76,30,26.00000000
3331,76,31,18.00000000
3332,76,32,0.44000000
3333,76,33,1.20000000
3334,76,34,0.19000000
3335,76,35,9.40000000
3336,76,36,21.00000000
3337,76,37,241.00000000
3338,76,38,0.04900000
3339,76,39,0.02600000
3340,76,40,2.00000000
3341,76,41,0.01000000
3342,76,42,0.00000000
3343,76,43,35.00000000
3344,76,44,0.00000000
3345,77,1,46.10000000
3346,77,2,87.30000000
3347,77,3,0.00000000
3348,77,4,1.60000000
3349,77,5,8.40000000
3350,77,6,0.00000000
3351,77,7,8.40000000
3352,77,8,0.00000000
3353,77,9,2.60000000
3354,77,10,0.10000000
3355,77,11,0.01800000
3356,77,12,0.01000000
3357,77,13,0.04900000
3358,77,14,0.00000000
3359,77,15,1.80000000
3360,77,16,0.00000000
3361,77,17,11.00000000
3362,77,18,0.00000000
3363,77,19,0.04700000
3364,77,20,0.20000000
3365,77,21,0.02200000
3366,77,22,0.04200000
3367,77,23,0.32000000
3368,77,24,0.05000000
3369,77,25,83.00000000
3370,77,26,0.00000000
3371,77,27,0.13000000
3372,77,28,0.00000000
3373,77,29,10.00000000
3374,77,30,17.00000000
3375,77,31,45.00000000
3376,77,32,0.91000000
3377,77,33,0.40000000
3378,77,34,0.36000000
3379,77,35,21.00000000
3380,77,36,58.00000000
3381,77,37,407.00000000
3382,77,38,0.24000000
3383,77,39,0.08400000
3384,77,40,0.62000000
3385,77,41,0.02000000
3386,77,42,0.00000000
3387,77,43,150.00000000
3388,77,44,0.00000000
3389,78,1,345.00000000
3390,78,2,13.90000000
3391,78,3,0.00000000
3392,78,4,0.58000000
3393,78,5,84.90000000
3394,78,6,84.90000000
3395,78,7,0.00000000
3396,78,8,0.00000000
3397,78,9,0.40000000
3398,78,10,0.20000000
3399,78,11,0.05000000
3400,78,12,0.05000000
3401,78,13,0.03000000
3402,78,14,0.00000000
3403,78,15,0.00000000
3404,78,16,0.00000000
3405,78,17,0.00000000
3406,78,18,0.00000000
3407,78,19,0.00000000
3408,78,20,0.00000000
3409,78,21,0.00400000
3410,78,22,0.10000000
3411,78,23,0.15000000
3412,78,24,0.00800000
3413,78,25,0.00000000
3414,78,26,0.00000000
3415,78,27,0.14000000
3416,78,28,0.00000000
3417,78,29,0.00000000
3418,78,30,12.00000000
3419,78,31,12.00000000
3420,78,32,1.00000000
