id,id_grupo_alimentario,id_subgrupo_alimentario,nombre,precio_libra,factor_parte_comestible,activo,created_at,updated_at
370,8,33,Congrio,2.5,0.75,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
371,8,33,Jurel,5.0,0.71,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
372,8,33,Palometa,2.0,0.60,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
373,8,33,Pez espada,6.0,0.94,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
374,8,33,Salmon,4.5,0.79,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
375,8,33,Salmonete,5.0,0.74,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
376,8,33,Sardina,4.0,0.68,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
377,8,33,Sargo,5.0,0.54,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
378,8,33,Trucha,8.0,0.52,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
379,8,34,Abadejo,5.0,0.56,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
380,8,34,Bacalao fresco,8.0,0.89,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
381,8,34,Dorada,4.0,0.55,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
382,8,34,Lubina,2.5,0.84,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
383,8,34,Merluza,6.0,0.85,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
384,8,34,Mero,2.0,0.57,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
385,8,34,Mújol,3.0,0.49,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
386,8,34,Panga,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
387,8,34,Perca,2.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
388,8,34,Pescadilla,5.0,0.75,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
389,8,34,Platija,8.5,0.71,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
390,8,34,Rape,4.0,0.90,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
391,8,34,Raya,1.2,0.55,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
392,8,34,Rodaballo,2.8,0.48,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
393,8,34,Rosada,2.5,0.80,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
394,8,35,Salmon ahumado,4.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
395,8,36,Anchoa en aceite,0.45,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
396,8,36,Atún al natural,0.6,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
397,8,36,Atún en aceite,3.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
398,8,36,Atún en escabeche,4.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
399,8,36,Bonito en aceite,8.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
400,8,36,Bonito en aceite de soja,5.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
401,8,36,Melva en aceite de oliva,4.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
402,8,36,Sardina con salsa de tomate,3.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
403,8,36,Sardina en aceite,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
404,8,36,Sardina en escabeche,6.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
405,8,36,Sardinilla en aceite,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
406,8,37,Bacalao salado,15.0,0.80,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
407,9,38,Aceite de cacahuete,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
408,9,38,Aceite de coco,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
409,9,38,Aceite de colza,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
410,9,38,Aceite de germen de trigo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
411,9,38,Aceite de girasol,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
412,9,38,Aceite de Hígado de bacalao,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
413,9,38,Aceite de lino,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
414,9,38,Aceite de maíz,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
415,9,38,Aceite de nuez,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
416,9,38,Aceite de oliva,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
417,9,38,Aceite de oliva virgen,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
418,9,38,Aceite de oliva virgen extra,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
419,9,38,Aceite de oliva virgen extra ecológico,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
420,9,38,Aceite de palma,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
421,9,38,Aceite de sésamo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
422,9,38,Aceite de soja,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
423,9,39,Mantequilla,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
424,9,39,Mantequilla ligera,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
425,9,39,Mantequilla salada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
426,9,39,Margarina,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
427,9,39,Margarina con esteroles,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
428,9,39,Margarina de maíz,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
429,9,39,Margarina ligera,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
430,9,39,Margarina salada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
431,9,39,Margarina vegetal enriquecida,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
432,9,40,Manteca de cacao,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
433,9,40,Manteca de cerdo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
434,10,41,Ajo en polvo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
435,10,41,Albahaca fresca,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
436,10,41,Albahaca seca,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
437,10,41,Azafrán,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
438,10,41,Canela,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
439,10,41,Cardamomo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
440,10,41,Cebolla deshidratada en copos,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
441,10,41,Cebollino,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
442,10,41,Cilantro,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
443,10,41,Clavo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
444,10,41,Cúrcuma,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
445,10,41,Eneldo seco,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
446,10,41,Gomasio,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
447,10,41,Guindilla picante,1.5,0.95,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
448,10,41,Hinojo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
449,10,41,Jengibre crudo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
450,10,41,Jengibre en polvo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
451,10,41,Laurel,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
452,10,41,Levadura,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
453,10,41,Levadura de panadería fresca,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
454,10,41,Mejorana seca,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
455,10,41,Menta fresca,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
456,10,41,Nuez moscada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
457,10,41,Orégano fresco,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
458,10,41,Orégano seco,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
459,10,41,Perejil,1.5,0.40,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
460,10,41,Pimentón,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
461,10,41,Pimienta blanca,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
462,10,41,Pimienta negra,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
463,10,41,Sal común,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
464,10,41,Sal fluorada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
465,10,41,Sal hiposódica,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
466,10,41,Sal yodada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
467,10,41,Sal yodada fluorada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
468,10,41,Semilla de anís,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
469,10,41,Tomillo seco,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
470,10,41,Vainilla,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
471,10,41,Vinagre,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
472,10,41,Vinagre balsámico,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
473,10,41,Vinagre de manzana,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
474,10,41,Vinagre de vino,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
475,10,42,Alioli,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
476,10,42,Gelatina,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
477,10,42,Kétchup,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
478,10,42,Mayonesa comercial,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
479,10,42,Mayonesa ligera,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
480,10,42,Mostaza,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
481,10,42,Salsa agridulce,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
482,10,42,Salsa al curry,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
483,10,42,Salsa barbacoa,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
484,10,42,Salsa bechamel,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
485,10,42,Salsa boloñesa,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
486,10,42,Salsa brava,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
487,10,42,Salsa carbonara,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
488,10,42,Salsa cesar,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
489,10,42,Salsa de queso,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
490,10,42,Salsa de soja,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
491,10,42,Salsa holandesa,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
492,10,42,Salsa inglesa,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
493,11,43,Azúcar blanco,0.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
494,11,43,Azúcar moreno,0.6,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
495,11,43,Fructosa,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
496,11,43,Granadina,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
497,11,43,Jalea real,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
498,11,43,Jarabe,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
499,11,43,Miel,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
500,11,44,Cacao en polvo 0 azúcar,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
501,11,44,Cacao en polvo azucarado,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
502,11,44,Cacao en polvo bajo en calorías,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
503,11,44,Chocolate blanco,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
504,11,44,Chocolate con leche,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
505,11,44,Chocolate con leche y almendra,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
506,11,44,Chocolate en polvo a la taza,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
507,11,44,Chocolate puro,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
508,11,44,Crema de cacao y avellanas,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
509,11,45,Cacahuete cubierto de chocolate,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
510,11,45,Dulce de leche,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
511,11,45,Mazapán,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
512,11,45,Merengue,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
513,11,46,Galleta integral,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
514,11,46,Galleta tipo cookie,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
515,11,46,Galleta tipo digestive,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
516,11,46,Galleta tipo digestive con chocolate,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
517,11,46,Galleta tipo Maria,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
518,11,46,Galleta tipo sandwich,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
519,11,47,Caramelo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
520,11,47,Chicle,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
521,11,47,Chicle sin azúcar,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
522,11,47,Polo de hielo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
523,12,48,Galleta salada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
524,13,49,Bebida isotónica,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
525,13,50,Agua con gas embotellada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
526,13,50,Agua corriente,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
527,13,50,Agua de mineralización débil,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
528,13,50,Agua sin gas embotellada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
529,13,50,Bíter sin alcohol,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
530,13,50,Gaseosa,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
531,13,50,Gaseosa sin calorías,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
532,13,50,Limonada,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
533,13,50,Refresco de té,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
534,13,50,Refresco de té bajo en calorías,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
535,13,50,Refresco sabor cola,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
536,13,50,Refresco sabor cola bajo en calorías,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
537,13,50,Refresco sabor cola sin cafeína,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
538,13,50,Refresco sabor cola sin cafeína bajo en calorías,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
539,13,50,Refresco sabor limón,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
540,13,50,Refresco sabor naranja,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
541,13,50,Soda sifón,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
542,13,50,Tónica,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
543,13,51,Achicoria,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
544,13,51,Café capuccino en polvo soluble,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
545,13,51,Café descafeinado en grano,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
546,13,51,Café descafeinado en polvo soluble,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
547,13,51,Café descafeinado liquido,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
548,13,51,Café en grano,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
549,13,51,Café en polvo soluble,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
550,13,51,Té,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
551,13,52,Agua de coco,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
552,13,52,Bebida de almendras,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
553,13,52,Bebida de alpiste,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
554,13,52,Bebida de avena,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
555,13,52,Horchata,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
556,13,52,Leche de arroz enriquecida en calcio,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
557,13,52,Leche de coco,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
558,13,53,Néctar de frutas envasado,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
559,13,53,Sorbete de limón,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
560,13,53,Zumo comercial de naranja,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
561,13,53,Zumo comercial sabor frutas tropicales,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
562,13,53,Zumo de mango,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
563,13,53,Zumo de manzana,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
564,13,53,Zumo de melocotón,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
565,13,53,Zumo de piña,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
566,13,53,Zumo de pomelo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
567,13,53,Zumo de tomate comercial,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
568,13,53,Zumo de uva,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
569,13,53,Zumo de zanahoria,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
570,13,53,Zumo uva y melocotón,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
